category,brand,model,weight_kg,reference_price,currency,product_url,official_source
sleeping-bag,Naturehike,SunTherm™ M180 Synthetic Sleeping Bag 53°F / 12°C,1.2,49.99,USD,https://www.campgearcompare.com/products/naturehike-suntherm-m180-synthetic-sleeping-bag.html,https://www.naturehike.com/products/suntherm-m180-synthetic-sleeping-bag
sleeping-bag,Naturehike,SunTherm™ M300 Synthetic Sleeping Bag 43°F / 6°C,1.5,59.99,USD,https://www.campgearcompare.com/products/naturehike-suntherm-m300-synthetic-sleeping-bag.html,https://www.naturehike.com/products/suntherm-m300-synthetic-sleeping-bag
sleeping-bag,Naturehike,SunTherm™ M400 Synthetic Sleeping Bag 34°F / 1°C,1.85,79.99,USD,https://www.campgearcompare.com/products/naturehike-suntherm-m400-synthetic-sleeping-bag.html,https://www.naturehike.com/products/suntherm-m400-synthetic-sleeping-bag
sleeping-bag,Naturehike,Ultralight 850FP Goose Down Winter Sleeping Bag,2.26,499.0,USD,https://www.campgearcompare.com/products/naturehike-naturehike-ultralight-winter-sleeping-bag-850fp-goose-down.html,https://www.naturehike.com/products/naturehike-ultralight-winter-sleeping-bag-850fp-goose-down
sleeping-bag,Naturehike,XR1500 Snowmelt Down Sleeping Bag,5.0,359.99,USD,https://www.campgearcompare.com/products/naturehike-snowmelt-down-sleeping-bag-xr1500.html,https://www.naturehike.com/products/snowmelt-down-sleeping-bag-xr1500
sleeping-bag,Naturehike,Y150L™ Hooded Synthetic Sleeping Bag 52°F / 11°C,1.3,39.99,USD,https://www.campgearcompare.com/products/naturehike-y150l-hooded-synthetic-sleeping-bag.html,https://www.naturehike.com/products/y150l-hooded-synthetic-sleeping-bag
sleeping-bag,OneTigris,Bushcrafter’s Sleeping Bag,1.43,58.99,USD,https://www.campgearcompare.com/products/onetigris-bushcrafters-sleeping-bag.html,https://camping.onetigris.com/products/bushcrafters-sleeping-bag
sleeping-bag,OneTigris,FEATHERLITE UL Top Quilt,0.45,67.98,USD,https://www.campgearcompare.com/products/onetigris-featherlite-ul-top-quilt-1.html,https://camping.onetigris.com/products/featherlite-ul-top-quilt-1
sleeping-bag,OneTigris,HIDEOUT Hammock Underquilt,0.89,38.98,USD,https://www.campgearcompare.com/products/onetigris-hideout-under-quilt.html,https://camping.onetigris.com/products/hideout-under-quilt
sleeping-bag,OneTigris,NIGHT PROTECTOR Under-quilt,1.15,49.98,USD,https://www.campgearcompare.com/products/onetigris-under-quilt-01-01.html,https://camping.onetigris.com/products/under-quilt-01-01
sleeping-bag,OneTigris,OneTigris Trailnap Sleeping Bag,1.78,49.97,USD,https://www.campgearcompare.com/products/onetigris-onetigris-trailnap-sleeping-bag.html,https://camping.onetigris.com/products/onetigris-trailnap-sleeping-bag
sleeping-bag,OneTigris,Onetigris Featherlite Ultralight Sleeping Quilt,1.0,67.98,USD,https://www.campgearcompare.com/products/onetigris-featherlite-ul-top-quilt.html,https://camping.onetigris.com/products/featherlite-ul-top-quilt
sleeping-bag,OneTigris,Onetigris Light Patrol 4 Season Mummy Sleeping Bag,1.43,79.98,USD,https://www.campgearcompare.com/products/onetigris-onetigris-light-patrol-4-season-mummy-sleeping-bag.html,https://camping.onetigris.com/products/onetigris-light-patrol-4-season-mummy-sleeping-bag
sleeping-bag,Sea to Summit,Alpine Down Sleeping Bag,1.65,934.0,USD,https://www.campgearcompare.com/products/sea-to-summit-alpine-down-sleeping-bag.html,https://seatosummit.com/products/alpine-down-sleeping-bag
sleeping-bag,Sea to Summit,Ascent Down Sleeping Bag,0.9,399.0,USD,https://www.campgearcompare.com/products/sea-to-summit-the-ascent-down-sleeping-bag.html,https://seatosummit.com/products/the-ascent-down-sleeping-bag
sleeping-bag,Sea to Summit,Ascent Women's Down Sleeping Bag,1.02,399.0,USD,https://www.campgearcompare.com/products/sea-to-summit-ascent-womens-down-sleeping-bag.html,https://seatosummit.com/products/ascent-womens-down-sleeping-bag
sleeping-bag,Sea to Summit,Basecamp Down Sleeping Bag,2.01,414.0,USD,https://www.campgearcompare.com/products/sea-to-summit-basecamp-down-sleeping-bag.html,https://seatosummit.com/products/basecamp-down-sleeping-bag
sleeping-bag,Sea to Summit,Boab Synthetic Sleeping Bag,1.36,124.0,USD,https://www.campgearcompare.com/products/sea-to-summit-boab-synthetic-sleeping-bag.html,https://seatosummit.com/products/boab-synthetic-sleeping-bag
sleeping-bag,Sea to Summit,Ember Down Quilt,0.51,364.0,USD,https://www.campgearcompare.com/products/sea-to-summit-the-ember-down-quilt.html,https://seatosummit.com/products/the-ember-down-quilt
sleeping-bag,Sea to Summit,Hamelin Synthetic Sleeping Bag,1.27,176.0,USD,https://www.campgearcompare.com/products/sea-to-summit-hamelin-synthetic-sleeping-bag.html,https://seatosummit.com/products/hamelin-synthetic-sleeping-bag
sleeping-bag,Sea to Summit,Hamelin Women's Synthetic Sleeping Bag,1.6,176.0,USD,https://www.campgearcompare.com/products/sea-to-summit-hamelin-womens-synthetic-sleeping-bag.html,https://seatosummit.com/products/hamelin-womens-synthetic-sleeping-bag
sleeping-bag,Sea to Summit,Spark Down Sleeping Bag,0.44,349.0,USD,https://www.campgearcompare.com/products/sea-to-summit-spark-down-sleeping-bag.html,https://seatosummit.com/products/spark-down-sleeping-bag
sleeping-bag,Sea to Summit,Spark Pro Down Sleeping Bag,0.73,549.0,USD,https://www.campgearcompare.com/products/sea-to-summit-spark-pro-down-sleeping-bag.html,https://seatosummit.com/products/spark-pro-down-sleeping-bag
sleeping-bag,Sea to Summit,Spark Women's Down Sleeping Bag,0.47,349.0,USD,https://www.campgearcompare.com/products/sea-to-summit-spark-womens-down-sleeping-bag.html,https://seatosummit.com/products/spark-womens-down-sleeping-bag
sleeping-bag,Sea to Summit,Tanami Down Comforter,0.69,205.0,USD,https://www.campgearcompare.com/products/sea-to-summit-tanami-down-comforter.html,https://seatosummit.com/products/tanami-down-comforter
sleeping-bag,Sea to Summit,Traveller Down Sleeping Bag,0.65,207.0,USD,https://www.campgearcompare.com/products/sea-to-summit-the-traveller-down-sleeping-bag.html,https://seatosummit.com/products/the-traveller-down-sleeping-bag
sleeping-bag,Sea to Summit,Trek Down Sleeping Bag,1.25,364.0,USD,https://www.campgearcompare.com/products/sea-to-summit-trek-down-sleeping-bag.html,https://seatosummit.com/products/trek-down-sleeping-bag
sleeping-bag,Sea to Summit,Trek Women's Down Sleeping Bag,1.39,364.0,USD,https://www.campgearcompare.com/products/sea-to-summit-trek-womens-down-sleeping-bag.html,https://seatosummit.com/products/trek-womens-down-sleeping-bag
sleeping-bag,Snow Peak,Down System Ofuton & Slim Mat,2.16,364.95,USD,https://www.campgearcompare.com/products/snow-peak-system-ofuton-300-slim-mat-plus.html,https://www.snowpeak.com/products/system-ofuton-300-slim-mat-plus
sleeping-bag,Snow Peak,Down System Ofuton & Wide Mat,2.36,374.95,USD,https://www.campgearcompare.com/products/snow-peak-system-ofuton-300-mat-plus.html,https://www.snowpeak.com/products/system-ofuton-300-mat-plus
sleeping-bag,Snow Peak,Ofuton Warm Adapter,0.8,59.95,USD,https://www.campgearcompare.com/products/snow-peak-ofuton-warm-adapter.html,https://www.snowpeak.com/products/ofuton-warm-adapter
sleeping-bag,Snow Peak,System Ofuton & Slim Mat,2.16,199.95,USD,https://www.campgearcompare.com/products/snow-peak-system-ofuton-hf-slim-mat-plus.html,https://www.snowpeak.com/products/system-ofuton-hf-slim-mat-plus
sleeping-bag,Snow Peak,System Ofuton & Wide Mat,2.38,209.95,USD,https://www.campgearcompare.com/products/snow-peak-system-ofuton-hf-mat-plus.html,https://www.snowpeak.com/products/system-ofuton-hf-mat-plus
sleeping-pad,Big Agnes,Campmeister Deluxe Insulated,1.0,269.95,USD,https://www.campgearcompare.com/products/big-agnes-campmeister-deluxe-insulated.html,https://www.bigagnes.com/products/campmeister-deluxe-insulated
sleeping-pad,Big Agnes,Captain Comfort Deluxe Camp,2.9,279.95,USD,https://www.campgearcompare.com/products/big-agnes-captain-comfort-dc.html,https://www.bigagnes.com/products/captain-comfort-dc
sleeping-pad,Big Agnes,Circle Back™ Insulated,1.23,269.95,USD,https://www.campgearcompare.com/products/big-agnes-circle-back.html,https://www.bigagnes.com/products/circle-back
sleeping-pad,Big Agnes,Divide,0.54,99.95,USD,https://www.campgearcompare.com/products/big-agnes-divide.html,https://www.bigagnes.com/products/divide
sleeping-pad,Big Agnes,Divide Insulated,0.64,129.95,USD,https://www.campgearcompare.com/products/big-agnes-divide-insulated.html,https://www.bigagnes.com/products/divide-insulated
sleeping-pad,Big Agnes,Hinman,0.95,99.95,USD,https://www.campgearcompare.com/products/big-agnes-hinman.html,https://www.bigagnes.com/products/hinman
sleeping-pad,Big Agnes,Rapide SL Insulated,0.48,159.95,USD,https://www.campgearcompare.com/products/big-agnes-rapide-sl-insulated.html,https://www.bigagnes.com/products/rapide-sl-insulated
sleeping-pad,Big Agnes,Rapide SL Insulated - Alpenglow,0.51,169.95,USD,https://www.campgearcompare.com/products/big-agnes-rapide-alpenglow-wr.html,https://www.bigagnes.com/products/rapide-alpenglow-wr
sleeping-pad,Big Agnes,Rapide SL Insulated Tent Floor Pad,1.22,339.95,USD,https://www.campgearcompare.com/products/big-agnes-rapide-tent-floor-pad.html,https://www.bigagnes.com/products/rapide-tent-floor-pad
sleeping-pad,Big Agnes,TwisterCane™ BioFoam Pad,0.4,69.95,USD,https://www.campgearcompare.com/products/big-agnes-twistercane-bio-foam-pad.html,https://www.bigagnes.com/products/twistercane-bio-foam-pad
sleeping-pad,Big Agnes,Zoom UL Insulated,0.4,199.95,USD,https://www.campgearcompare.com/products/big-agnes-zoom-ul-insulated.html,https://www.bigagnes.com/products/zoom-ul-insulated
sleeping-pad,DOD,Bed in Bag,2.99,134.0,USD,https://www.campgearcompare.com/products/dod-bed-in-bag.html,https://dodoutdoors.com/products/bed-in-bag
sleeping-pad,Klymit,Double V™ Sleeping Pad,1.04,111.99,USD,https://www.campgearcompare.com/products/klymit-double-v-sleeping-pad.html,https://klymit.com/products/double-v-sleeping-pad
sleeping-pad,Klymit,Insulated Hammock V™ Sleeping Pad,0.95,99.99,USD,https://www.campgearcompare.com/products/klymit-insulated-hammock-v-sleeping-pad.html,https://klymit.com/products/insulated-hammock-v-sleeping-pad
sleeping-pad,Klymit,Insulated Klymaloft™ Peak Sleeping Pads,1.45,189.95,USD,https://www.campgearcompare.com/products/klymit-insulated-klymaloft-sleeping-pad.html,https://klymit.com/products/insulated-klymaloft-sleeping-pad
sleeping-pad,Klymit,Insulated Static V Lite Eco™ Sleeping Pad,0.91,71.99,USD,https://www.campgearcompare.com/products/klymit-insulated-static-v-lite-eco-sleeping-pad.html,https://klymit.com/products/insulated-static-v-lite-eco-sleeping-pad
sleeping-pad,Klymit,Insulated Static V Luxe SL™ Sleeping Pad,0.91,99.99,USD,https://www.campgearcompare.com/products/klymit-insulated-static-v-luxe-sl-camping-sleeping-pad.html,https://klymit.com/products/insulated-static-v-luxe-sl-camping-sleeping-pad
sleeping-pad,Klymit,Insulated Static V Peak™ Sleeping Pads,0.64,99.95,USD,https://www.campgearcompare.com/products/klymit-insulated-static-v-peak-sleeping-pads.html,https://klymit.com/products/insulated-static-v-peak-sleeping-pads
sleeping-pad,Klymit,Insulated Static V™ Sleeping Pad 4-Pack,3.27,399.99,USD,https://www.campgearcompare.com/products/klymit-insulated-static-v-sleeping-pad-4-pack.html,https://klymit.com/products/insulated-static-v-sleeping-pad-4-pack
sleeping-pad,Klymit,Insulated V Ultralite SL™ Sleeping Pad,0.45,99.99,USD,https://www.campgearcompare.com/products/klymit-insulated-ultralite-sl-sleeping-pad.html,https://klymit.com/products/insulated-ultralite-sl-sleeping-pad
sleeping-pad,Klymit,Klymaloft Base™ Sleeping Pad,0.68,99.95,USD,https://www.campgearcompare.com/products/klymit-klymaloft-base-sleeping-pad.html,https://klymit.com/products/klymaloft-base-sleeping-pad
sleeping-pad,Klymit,Klymaloft Summit™ Sleeping Pads,1.09,149.95,USD,https://www.campgearcompare.com/products/klymit-klymaloft-summit-sleeping-pads.html,https://klymit.com/products/klymaloft-summit-sleeping-pads
sleeping-pad,Klymit,Static V Base™ Sleeping Pad,0.54,49.95,USD,https://www.campgearcompare.com/products/klymit-static-v-base-sleeping-pad.html,https://klymit.com/products/static-v-base-sleeping-pad
sleeping-pad,Klymit,Static V Lite Eco™ Sleeping Pad,0.91,53.99,USD,https://www.campgearcompare.com/products/klymit-static-v-lite-eco-sleeping-pad.html,https://klymit.com/products/static-v-lite-eco-sleeping-pad
sleeping-pad,Klymit,Static V Luxe™ SL Sleeping Pad,0.91,99.99,USD,https://www.campgearcompare.com/products/klymit-static-v-luxe-sl-camping-sleeping-pad.html,https://klymit.com/products/static-v-luxe-sl-camping-sleeping-pad
sleeping-pad,Klymit,Static V Short™ Sleeping Pad,0.59,54.99,USD,https://www.campgearcompare.com/products/klymit-static-v-junior-sleeping-pad.html,https://klymit.com/products/static-v-junior-sleeping-pad
sleeping-pad,Klymit,Static V Summit™ Sleeping Pads,0.68,79.95,USD,https://www.campgearcompare.com/products/klymit-static-v-summit-sleeping-pads.html,https://klymit.com/products/static-v-summit-sleeping-pads
sleeping-pad,Montbell,Alpine Pad 25 180 (Orange),0.66,150.0,GBP,https://www.campgearcompare.com/products/montbell-alpine-pad-25-180-orange.html,https://www.montbell.co.uk/products/alpine-pad-25-180-orange
sleeping-pad,Montbell,EXCELOFT Air Pad 180 (Orange),0.69,147.0,GBP,https://www.campgearcompare.com/products/montbell-exceloft-air-pad-180-orange.html,https://www.montbell.co.uk/products/exceloft-air-pad-180-orange
sleeping-pad,Montbell,U.L. Air Pad 180 (Blue),0.53,160.0,GBP,https://www.campgearcompare.com/products/montbell-u-l-air-pad-180-blue.html,https://www.montbell.co.uk/products/u-l-air-pad-180-blue
sleeping-pad,Naturehike,D Series™ Self-Inflating Sleeping Pad,1.4,39.99,USD,https://www.campgearcompare.com/products/naturehike-d-seriestm-self-inflating-sleeping-pad.html,https://www.naturehike.com/products/d-seriestm-self-inflating-sleeping-pad
sleeping-pad,Naturehike,D01™ Self-Inflating Modular Pad,1.25,29.99,USD,https://www.campgearcompare.com/products/naturehike-d01-self-inflating-modular-pad.html,https://www.naturehike.com/products/d01-self-inflating-modular-pad
sleeping-pad,Naturehike,D03™ Self-Inflating Modular Pad,1.9,39.99,USD,https://www.campgearcompare.com/products/naturehike-d03-self-inflating-modular-pad.html,https://www.naturehike.com/products/d03-self-inflating-modular-pad
sleeping-pad,Naturehike,FC01™ Ultralight Inflatable Doublewide Pad,1.6,59.99,USD,https://www.campgearcompare.com/products/naturehike-fc01-ultralight-inflatable-doublewide-pad.html,https://www.naturehike.com/products/fc01-ultralight-inflatable-doublewide-pad
sleeping-pad,Naturehike,FC01™ Ultralight Inflatable Pad,0.8,39.99,USD,https://www.campgearcompare.com/products/naturehike-fc01-ultralight-inflatable-pad.html,https://www.naturehike.com/products/fc01-ultralight-inflatable-pad
sleeping-pad,Naturehike,FC10™ Ultralight Inflatable Pad,1.0,28.0,USD,https://www.campgearcompare.com/products/naturehike-fc-10-ultralight-inflatable-pad.html,https://www.naturehike.com/products/fc-10-ultralight-inflatable-pad
sleeping-pad,Naturehike,FlowLite™ LD150 Hooded Synthetic Sleeping Bag 54°F / 12°C,1.3,49.99,USD,https://www.campgearcompare.com/products/naturehike-flowlite-ld150-hooded-synthetic-sleeping-bag.html,https://www.naturehike.com/products/flowlite-ld150-hooded-synthetic-sleeping-bag
sleeping-pad,Naturehike,High R-Value Ultralight Inflatable Sleeping Pad,0.65,99.99,USD,https://www.campgearcompare.com/products/naturehike-high-r-value-ultralight-inflatable-sleeping-pad.html,https://www.naturehike.com/products/high-r-value-ultralight-inflatable-sleeping-pad
sleeping-pad,Naturehike,Horizon™  Inflatable Air Mattress,3.7,69.99,USD,https://www.campgearcompare.com/products/naturehike-horizon-inflatable-air-mattress.html,https://www.naturehike.com/products/horizon-inflatable-air-mattress
sleeping-pad,Naturehike,Libamboo™ Modular Inflatable Pad,1.65,59.99,USD,https://www.campgearcompare.com/products/naturehike-libamboo-modular-inflatable-pad.html,https://www.naturehike.com/products/libamboo-modular-inflatable-pad
sleeping-pad,Naturehike,Naturehike D04 Inflatable Camping Mat 10cm Thick Portable Sleeping Pad,2.4,76.99,USD,https://www.campgearcompare.com/products/naturehike-naturehike-d04-inflatable-camping-mat-10cm-thick-portable-sleeping-pad.html,https://www.naturehike.com/products/naturehike-d04-inflatable-camping-mat-10cm-thick-portable-sleeping-pad
sleeping-pad,Naturehike,Portable Foam Camping Sleeping Pad,6.0,49.0,USD,https://www.campgearcompare.com/products/naturehike-portable-foam-camping-sleeping-pad.html,https://www.naturehike.com/products/portable-foam-camping-sleeping-pad
sleeping-pad,Naturehike,Self Inflating Sleeping Pad,10.0,109.9,USD,https://www.campgearcompare.com/products/naturehike-self-inflating-sleeping-pad.html,https://www.naturehike.com/products/self-inflating-sleeping-pad
sleeping-pad,Naturehike,TuYe™ 3.2 Ultralight Inflatable Pad,1.0,78.39,USD,https://www.campgearcompare.com/products/naturehike-tuye-3-2-ultralight-inflatable-pad.html,https://www.naturehike.com/products/tuye-3-2-ultralight-inflatable-pad
sleeping-pad,Naturehike,TuYe™ 3.5 Ultralight Inflatable Pad,0.65,84.99,USD,https://www.campgearcompare.com/products/naturehike-tuye-3-5-ultralight-inflatable-pad.html,https://www.naturehike.com/products/tuye-3-5-ultralight-inflatable-pad
sleeping-pad,Naturehike,TuYe™ 4.6 Ultralight Inflatable Pad,0.75,79.99,USD,https://www.campgearcompare.com/products/naturehike-tuye-4-6-ultralight-inflatable-pad.html,https://www.naturehike.com/products/tuye-4-6-ultralight-inflatable-pad
sleeping-pad,Naturehike,TuYe™ R5.8 Ultralight Inflatable Pad,1.0,79.99,USD,https://www.campgearcompare.com/products/naturehike-tuye-r5-8-ultralight-inflatable-pad.html,https://www.naturehike.com/products/tuye-r5-8-ultralight-inflatable-pad
sleeping-pad,Naturehike,TuYe™ R5.8 Ultralight Inflatable Pad with Reinforced Sidewalls,1.0,119.99,USD,https://www.campgearcompare.com/products/naturehike-1-1.html,https://www.naturehike.com/products/1-1
sleeping-pad,Naturehike,TuYe™ R6.5 Ultralight Inflatable Pad with Reinforced Sidewalls,0.48,109.99,USD,https://www.campgearcompare.com/products/naturehike-tuye-r6-5-ultralight-inflatable-pad.html,https://www.naturehike.com/products/tuye-r6-5-ultralight-inflatable-pad
sleeping-pad,Naturehike,TuYe™ R8.8 Ultralight Inflatable Pad,1.0,149.99,USD,https://www.campgearcompare.com/products/naturehike-tuye-r8-8-ultralight-inflatable-pad.html,https://www.naturehike.com/products/tuye-r8-8-ultralight-inflatable-pad
sleeping-pad,Naturehike,Yugu™ R3.6 Ultralight Self-Inflating Sleeping Pad,0.9,64.99,USD,https://www.campgearcompare.com/products/naturehike-yugutm-r3-6-ultralight-self-inflating-sleeping-pad.html,https://www.naturehike.com/products/yugutm-r3-6-ultralight-self-inflating-sleeping-pad
sleeping-pad,Naturehike,Yugu™ R5.4 Wide Self-Inflating Sleeping Pad,1.7,109.99,USD,https://www.campgearcompare.com/products/naturehike-yugutm-c6-5-extra-wide-self-inflating-sleeping-pad.html,https://www.naturehike.com/products/yugutm-c6-5-extra-wide-self-inflating-sleeping-pad
sleeping-pad,Naturehike,Yugu™ Self-Inflating Car Camping Pad,2.5,149.99,USD,https://www.campgearcompare.com/products/naturehike-yugu-self-inflating-car-camping-pad.html,https://www.naturehike.com/products/yugu-self-inflating-car-camping-pad
sleeping-pad,Naturehike,Yugu™ Ultralight Self-Inflating Mummy Pad,1.5,54.99,USD,https://www.campgearcompare.com/products/naturehike-yugutm-ultralight-self-inflating-mummy-pad.html,https://www.naturehike.com/products/yugutm-ultralight-self-inflating-mummy-pad
sleeping-pad,Naturehike,Yugu™ Ultralight Self-Inflating Pad,1.5,59.99,USD,https://www.campgearcompare.com/products/naturehike-yugu-ultralight-self-inflating-pad.html,https://www.naturehike.com/products/yugu-ultralight-self-inflating-pad
sleeping-pad,OneTigris,Aerodream Self-Inflating Mattress,0.95,49.99,USD,https://www.campgearcompare.com/products/onetigris-onetigris-camping-aerodream-self-inflating-mattress.html,https://camping.onetigris.com/products/onetigris-camping-aerodream-self-inflating-mattress
sleeping-pad,OneTigris,BLACKCRYSTAL Sleeping Pad,0.76,39.99,USD,https://www.campgearcompare.com/products/onetigris-blackcrystal-sleeping-pad.html,https://camping.onetigris.com/products/blackcrystal-sleeping-pad
sleeping-pad,OneTigris,DREAMSTAR Sleeping Pad,1.99,109.98,USD,https://www.campgearcompare.com/products/onetigris-dreamstar-sleeping-pad.html,https://camping.onetigris.com/products/dreamstar-sleeping-pad
sleeping-pad,OneTigris,DYNISLAND PRO SELF-INFLATING MATTRESS,4.86,199.99,USD,https://www.campgearcompare.com/products/onetigris-dynisland-pro-self-inflating-mattress.html,https://camping.onetigris.com/products/dynisland-pro-self-inflating-mattress
sleeping-pad,OneTigris,Dynisland Air Self-Inflating Mattress,3.12,129.99,USD,https://www.campgearcompare.com/products/onetigris-dynisland-air-self-inflating-mattress.html,https://camping.onetigris.com/products/dynisland-air-self-inflating-mattress
sleeping-pad,OneTigris,JADE Sleeping Pad,1.3,59.99,USD,https://www.campgearcompare.com/products/onetigris-jade-sleeping-pad.html,https://camping.onetigris.com/products/jade-sleeping-pad
sleeping-pad,OneTigris,LIGHTDREAM Sleeping Pad,1.35,59.99,USD,https://www.campgearcompare.com/products/onetigris-lightdream-sleeping-pad.html,https://camping.onetigris.com/products/lightdream-sleeping-pad
sleeping-pad,OneTigris,LITEJADE-AIR Inflating Mattress,0.6,69.99,USD,https://www.campgearcompare.com/products/onetigris-litejade-air-inflating-mattress.html,https://camping.onetigris.com/products/litejade-air-inflating-mattress
sleeping-pad,OneTigris,NOBLEJADE-AIR INFLATING MATTRESS,0.71,109.99,USD,https://www.campgearcompare.com/products/onetigris-noblejade-air-inflating-mattress.html,https://camping.onetigris.com/products/noblejade-air-inflating-mattress
sleeping-pad,OneTigris,OBSIDIAN Sleeping Pad,0.93,79.99,USD,https://www.campgearcompare.com/products/onetigris-obsidian-sleeping-pad.html,https://camping.onetigris.com/products/obsidian-sleeping-pad
sleeping-pad,Sea to Summit,Camp Plus Self Inflating Sleeping Pad,1.14,99.0,USD,https://www.campgearcompare.com/products/sea-to-summit-camp-plus-self-inflating-sleeping-pad.html,https://seatosummit.com/products/camp-plus-self-inflating-sleeping-pad
sleeping-pad,Sea to Summit,Camp Self Inflating Sleeping Pad,0.91,89.0,USD,https://www.campgearcompare.com/products/sea-to-summit-camp-self-inflating-pad.html,https://seatosummit.com/products/camp-self-inflating-pad
sleeping-pad,Sea to Summit,Camp Self Inflating Sleeping Pad - Past Season,0.86,53.4,USD,https://www.campgearcompare.com/products/sea-to-summit-camp-self-inflating-pad-past-season.html,https://seatosummit.com/products/camp-self-inflating-pad-past-season
sleeping-pad,Sea to Summit,Comfort Deluxe Self Inflating Sleeping Pad,1.99,265.0,USD,https://www.campgearcompare.com/products/sea-to-summit-comfort-deluxe-self-inflating-sleeping-pad.html,https://seatosummit.com/products/comfort-deluxe-self-inflating-sleeping-pad
sleeping-pad,Sea to Summit,Comfort Light Insulated Air Sleeping Pad,0.8,119.4,USD,https://www.campgearcompare.com/products/sea-to-summit-comfort-light-insulated-pad.html,https://seatosummit.com/products/comfort-light-insulated-pad
sleeping-pad,Sea to Summit,Comfort Light Women's Insulated Air Sleeping Pad,0.75,119.4,USD,https://www.campgearcompare.com/products/sea-to-summit-comfort-light-insulated-womens-sleeping-pad.html,https://seatosummit.com/products/comfort-light-insulated-womens-sleeping-pad
sleeping-pad,Sea to Summit,Comfort Plus Insulated Air Sleeping Pad,1.03,149.4,USD,https://www.campgearcompare.com/products/sea-to-summit-comfort-plus-insulated-pad.html,https://seatosummit.com/products/comfort-plus-insulated-pad
sleeping-pad,Sea to Summit,Ether Light XR Insulated Air Sleeping Pad,0.56,189.0,USD,https://www.campgearcompare.com/products/sea-to-summit-ether-light-xr-insulated-air-sleeping-pad.html,https://seatosummit.com/products/ether-light-xr-insulated-air-sleeping-pad
sleeping-pad,Sea to Summit,Ether Light XR Pro Insulated Air Sleeping Pad,0.66,219.0,USD,https://www.campgearcompare.com/products/sea-to-summit-ether-light-xr-pro-insulated-air-sleeping-pad.html,https://seatosummit.com/products/ether-light-xr-pro-insulated-air-sleeping-pad
sleeping-pad,Sea to Summit,Pad Coupler Kit Loops,0.03,9.95,USD,https://www.campgearcompare.com/products/sea-to-summit-mat-coupler-kit-loops.html,https://seatosummit.com/products/mat-coupler-kit-loops
sleeping-pad,Sea to Summit,Pursuit Plus Self Inflating Sleeping Pad,0.85,169.0,USD,https://www.campgearcompare.com/products/sea-to-summit-pursuit-plus-self-inflating-sleeping-pad.html,https://seatosummit.com/products/pursuit-plus-self-inflating-sleeping-pad
sleeping-pad,Sea to Summit,Pursuit Self Inflating Sleeping Pad,0.65,149.0,USD,https://www.campgearcompare.com/products/sea-to-summit-pursuit-self-inflating-sleeping-pad.html,https://seatosummit.com/products/pursuit-self-inflating-sleeping-pad
sleeping-pad,Sea to Summit,Ultralight Air Sleeping Pad,0.46,139.0,USD,https://www.campgearcompare.com/products/sea-to-summit-ultralight-sleeping-pad.html,https://seatosummit.com/products/ultralight-sleeping-pad
sleeping-pad,Sea to Summit,Ultralight Insulated Air Sleeping Pad,0.48,95.4,USD,https://www.campgearcompare.com/products/sea-to-summit-ultralight-insulated-mat.html,https://seatosummit.com/products/ultralight-insulated-mat
sleeping-pad,Sea to Summit,Ultralight Women's Insulated Air Sleeping Pad,0.62,107.4,USD,https://www.campgearcompare.com/products/sea-to-summit-ultralight-insulated-womens-sleeping-pad.html,https://seatosummit.com/products/ultralight-insulated-womens-sleeping-pad
sleeping-pad,Sea to Summit,Ultralight XR Insulated Air Sleeping Pad,0.51,139.0,USD,https://www.campgearcompare.com/products/sea-to-summit-ultralight-xr-insulated-air-sleeping-pad.html,https://seatosummit.com/products/ultralight-xr-insulated-air-sleeping-pad
sleeping-pad,Therm-a-Rest,BaseCamp™ Sleeping Pad,1.13,119.95,USD,https://www.campgearcompare.com/products/therm-a-rest-basecamp-sleeping-pad.html,https://www.thermarest.com/products/basecamp-sleeping-pad
sleeping-pad,Therm-a-Rest,LuxuryMap™ Sleeping Pad,1.47,189.95,USD,https://www.campgearcompare.com/products/therm-a-rest-luxurymap-sleeping-pad.html,https://www.thermarest.com/products/luxurymap-sleeping-pad
sleeping-pad,Therm-a-Rest,Mattress Straps,0.05,8.89,USD,https://www.campgearcompare.com/products/therm-a-rest-mattress-straps.html,https://www.thermarest.com/products/mattress-straps
sleeping-pad,Therm-a-Rest,MondoKing™ 3D Sleeping Pad,1.98,259.95,USD,https://www.campgearcompare.com/products/therm-a-rest-mondoking-3d-sleeping-pad.html,https://www.thermarest.com/products/mondoking-3d-sleeping-pad
sleeping-pad,Therm-a-Rest,NeoAir® XLite™ NXT MAX Sleeping Pad,0.54,219.95,USD,https://www.campgearcompare.com/products/therm-a-rest-neoair-xlite-nxt-max-sleeping-pad.html,https://www.thermarest.com/products/neoair-xlite-nxt-max-sleeping-pad
sleeping-pad,Therm-a-Rest,NeoAir® XLite™ NXT Sleeping Pad,0.33,199.95,USD,https://www.campgearcompare.com/products/therm-a-rest-neoair-xlite-nxt-sleeping-pad.html,https://www.thermarest.com/products/neoair-xlite-nxt-sleeping-pad
sleeping-pad,Therm-a-Rest,NeoAir® XTherm™ NXT MAX Sleeping Pad,0.65,249.95,USD,https://www.campgearcompare.com/products/therm-a-rest-neoair-r-xtherm-nxt-max-sleeping-pad.html,https://www.thermarest.com/products/neoair-r-xtherm-nxt-max-sleeping-pad
